date,epoch,open,high,low,close,volume,macd,rsi,sma10,sma20,instrumentId
2021-08-25 17:19:00,1629904740,1.1748,1.17484,1.17474,1.17477,72,-6.763866879877511e-05,41.98960474601129,1.1749609999999986,1.1750049999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:20:00,1629904800,1.17478,1.1749,1.17476,1.17488,85,-6.85632818462345e-05,45.74882417651239,1.1749319999999988,1.1750004999999994,CS.D.EURUSD.MINI.IP
2021-08-25 17:21:00,1629904860,1.17489,1.17502,1.17485,1.17501,123,-5.813597546611149e-05,49.88232578947417,1.1749329999999987,1.1749934999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:22:00,1629904920,1.175,1.17501,1.17491,1.17496,87,-5.3292519180070386e-05,48.35626088982241,1.1749239999999985,1.1749759999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:23:00,1629904980,1.17498,1.17508,1.17498,1.17507,64,-4.011553754090791e-05,51.84654759404161,1.1749429999999985,1.1749744999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:24:00,1629905040,1.17505,1.17506,1.17487,1.17494,114,-3.9704904774673366e-05,47.7401364414049,1.1749519999999987,1.1749779999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:25:00,1629905100,1.17495,1.17496,1.17469,1.17469,88,-5.887372634227894e-05,41.012797332863386,1.1749099999999986,1.1749694999999998,CS.D.EURUSD.MINI.IP
2021-08-25 17:26:00,1629905160,1.1747,1.17499,1.17465,1.17498,104,-5.008720504795505e-05,49.84236410423106,1.1749129999999988,1.1749729999999998,CS.D.EURUSD.MINI.IP
2021-08-25 17:27:00,1629905220,1.175,1.17507,1.17495,1.17505,88,-3.7048338449308105e-05,51.720924926178725,1.1749139999999987,1.1749749999999997,CS.D.EURUSD.MINI.IP
2021-08-25 17:28:00,1629905280,1.17506,1.17511,1.17494,1.17496,126,-3.358998611768804e-05,49.17100557392158,1.1749309999999986,1.1749679999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:29:00,1629905340,1.17494,1.17502,1.17489,1.17495,113,-3.129537974833063e-05,48.88263103756598,1.1749489999999985,1.1749549999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:30:00,1629905400,1.17494,1.17513,1.17485,1.17511,117,-1.6377435957615205e-05,53.57413894500997,1.1749719999999986,1.1749519999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:31:00,1629905460,1.17515,1.17529,1.17513,1.17526,103,7.46286115438366e-06,57.51121855038914,1.1749969999999985,1.1749649999999996,CS.D.EURUSD.MINI.IP
2021-08-25 17:32:00,1629905520,1.17525,1.17532,1.17518,1.17532,69,3.0842434548317144e-05,59.00866388752609,1.1750329999999984,1.1749784999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:33:00,1629905580,1.17533,1.17553,1.17532,1.1755,112,6.31672577537934e-05,63.198942831244935,1.1750759999999985,1.1750094999999994,CS.D.EURUSD.MINI.IP
2021-08-25 17:34:00,1629905640,1.17551,1.17557,1.17543,1.17553,116,9.0166281544235e-05,63.86199614979721,1.1751349999999985,1.1750434999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:35:00,1629905700,1.17554,1.17557,1.1754,1.17541,113,0.00010071917731702129,59.2624750197244,1.1752069999999983,1.1750584999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:36:00,1629905760,1.17544,1.17546,1.17536,1.17542,109,0.000108637039505588,59.524094536570075,1.1752509999999985,1.1750819999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:37:00,1629905820,1.1754,1.17545,1.17528,1.17532,87,0.0001056252558697679,55.67365824496866,1.1752779999999983,1.1750959999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:38:00,1629905880,1.17533,1.17535,1.17522,1.17523,84,9.488240252708557e-05,52.38904087893785,1.1753049999999983,1.1751179999999992,CS.D.EURUSD.MINI.IP
2021-08-25 17:39:00,1629905940,1.17521,1.17531,1.17521,1.17525,55,8.697979774252573e-05,53.05190598925839,1.1753349999999982,1.1751419999999992,CS.D.EURUSD.MINI.IP
2021-08-25 17:40:00,1629906000,1.17524,1.17525,1.17507,1.17507,105,6.543810114201243e-05,46.74417808497349,1.1753309999999983,1.1751514999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:41:00,1629906060,1.17506,1.17516,1.17505,1.17514,79,5.3399015758071045e-05,49.2702455098171,1.1753189999999984,1.1751579999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:42:00,1629906120,1.17515,1.17522,1.17511,1.17512,91,4.176270651723435e-05,48.56150601838135,1.1752989999999985,1.1751659999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:43:00,1629906180,1.17513,1.17531,1.17513,1.1753,69,4.65289860975826e-05,54.85559696038876,1.1752789999999984,1.1751774999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:44:00,1629906240,1.17529,1.1753,1.17518,1.17524,113,4.4946681084123696e-05,52.54746839861126,1.1752499999999986,1.1751924999999992,CS.D.EURUSD.MINI.IP
2021-08-25 17:45:00,1629906300,1.17525,1.17525,1.17512,1.17512,95,3.362212096114092e-05,48.18100722005787,1.1752209999999985,1.1752139999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:46:00,1629906360,1.17513,1.1752,1.17508,1.17515,79,2.675960666609356e-05,49.31492762014906,1.1751939999999987,1.1752224999999992,CS.D.EURUSD.MINI.IP
2021-08-25 17:47:00,1629906420,1.17514,1.17524,1.17508,1.1752,72,2.506664410817372e-05,51.23040141724745,1.1751819999999988,1.1752299999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:48:00,1629906480,1.17519,1.17536,1.17519,1.17535,57,3.542040114545841e-05,56.537060388592494,1.1751939999999987,1.1752494999999992,CS.D.EURUSD.MINI.IP
2021-08-25 17:49:00,1629906540,1.17534,1.17556,1.17531,1.17554,127,5.8285362913856886e-05,62.15444208847612,1.1752229999999986,1.1752789999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:50:00,1629906600,1.17556,1.1756,1.17549,1.1756,90,8.032161087578871e-05,63.747863954595935,1.1752759999999987,1.1753034999999994,CS.D.EURUSD.MINI.IP
2021-08-25 17:51:00,1629906660,1.17558,1.17574,1.17551,1.17573,105,0.00010704150189000394,66.99072698499245,1.1753349999999985,1.1753269999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:52:00,1629906720,1.17572,1.17603,1.1757,1.17589,114,0.00013951957602498233,70.48962328996092,1.1754119999999986,1.1753554999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:53:00,1629906780,1.1759,1.17591,1.1757,1.17578,119,0.00015460046515047843,65.36022922958188,1.1754599999999986,1.1753694999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:54:00,1629906840,1.17577,1.17586,1.17563,1.17576,95,0.00016305870631527775,64.44204009418723,1.1755119999999986,1.1753809999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:55:00,1629906900,1.17575,1.17575,1.17561,1.17571,123,0.00016383871057490396,62.09354462149398,1.1755709999999986,1.1753959999999994,CS.D.EURUSD.MINI.IP
2021-08-25 17:56:00,1629906960,1.17572,1.17588,1.1757,1.17588,79,0.00017614397077170274,66.55625724359291,1.1756439999999986,1.1754189999999993,CS.D.EURUSD.MINI.IP
2021-08-25 17:57:00,1629907020,1.17589,1.17602,1.17581,1.17598,124,0.0001917547134240305,68.87737775342828,1.1757219999999986,1.1754519999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:58:00,1629907080,1.17599,1.17602,1.17577,1.1758,102,0.00018744113899593629,60.7097083663104,1.1757669999999987,1.1754804999999995,CS.D.EURUSD.MINI.IP
2021-08-25 17:59:00,1629907140,1.17579,1.17584,1.17569,1.17569,124,0.00017315054776023686,56.31480816353391,1.1757819999999986,1.1755024999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:00:00,1629907200,1.17567,1.17576,1.17565,1.17565,85,0.00015679010678915084,54.76233250848665,1.1757869999999986,1.1755314999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:01:00,1629907260,1.17562,1.17583,1.17561,1.17582,93,0.00015574656919881136,59.830720414261236,1.1757959999999987,1.1755654999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:02:00,1629907320,1.17581,1.17593,1.17581,1.17584,70,0.00015474953468563868,60.39294259750366,1.1757909999999987,1.1756014999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:03:00,1629907380,1.17585,1.17597,1.17582,1.17597,92,0.0001625752251988022,63.927152950134115,1.1758099999999987,1.1756349999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:04:00,1629907440,1.17596,1.17604,1.17594,1.17599,72,0.00016844919668113079,64.45268349687726,1.1758329999999986,1.1756724999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:05:00,1629907500,1.176,1.17602,1.17595,1.17597,43,0.00016953622053006434,63.45708925749806,1.1758589999999987,1.1757149999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:07:00,1629907620,1.17597,1.17613,1.17596,1.17606,82,0.0001756353278699052,66.0021056730026,1.1758769999999985,1.1757604999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:08:00,1629907680,1.17607,1.17612,1.17601,1.17602,45,0.00017522140538273057,63.872953915385416,1.1758809999999986,1.1758014999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:09:00,1629907740,1.17601,1.17615,1.176,1.17614,56,0.00018247293157780398,67.2827723914863,1.1759149999999985,1.1758409999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:10:00,1629907800,1.17615,1.17634,1.17614,1.17627,81,0.0001964452335077027,70.5280676001284,1.1759729999999986,1.1758774999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:11:00,1629907860,1.17628,1.17628,1.17619,1.17622,79,0.00020116489760058087,67.7447381360789,1.1760299999999986,1.1759084999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:12:00,1629907920,1.17623,1.17632,1.1761,1.17614,88,0.00019618839627644213,63.43141776232996,1.1760619999999986,1.1759289999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:13:00,1629907980,1.17613,1.17621,1.17606,1.17616,94,0.00019164910439828375,64.0477109778776,1.1760939999999986,1.1759424999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:14:00,1629908040,1.17615,1.17626,1.17612,1.17623,94,0.00019149268934359753,66.19510427008458,1.1761199999999987,1.1759649999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:15:00,1629908100,1.17621,1.17627,1.17619,1.17626,52,0.000191581051459222,67.1020103297925,1.1761469999999987,1.1759899999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:16:00,1629908160,1.17627,1.17627,1.17617,1.17626,78,0.00018946702119149172,67.1020103297925,1.1761759999999988,1.1760174999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:17:00,1629908220,1.17624,1.1763,1.17621,1.17629,80,0.00018804472373146197,68.09470310275097,1.1761989999999989,1.1760379999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:18:00,1629908280,1.1763,1.17631,1.17617,1.17619,86,0.0001768102203230093,61.43956515251077,1.1762159999999988,1.1760484999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:19:00,1629908340,1.1762,1.1763,1.17619,1.17629,59,0.0001739705356544885,65.1116204544418,1.176230999999999,1.176073,CS.D.EURUSD.MINI.IP
2021-08-25 18:20:00,1629908400,1.1763,1.17631,1.17618,1.1762,93,0.00016258365409771436,59.60973349391587,1.1762239999999988,1.1760985,CS.D.EURUSD.MINI.IP
2021-08-25 18:21:00,1629908460,1.17621,1.17628,1.17619,1.17621,64,0.0001526072237714171,60.014032747287516,1.1762229999999987,1.1761265,CS.D.EURUSD.MINI.IP
2021-08-25 18:22:00,1629908520,1.17623,1.17623,1.17611,1.17612,73,0.00013587233136447274,54.70650377217375,1.1762209999999986,1.1761415,CS.D.EURUSD.MINI.IP
2021-08-25 18:23:00,1629908580,1.17613,1.17613,1.17603,1.17608,63,0.000118021662597112,52.48485338609603,1.1762129999999986,1.1761534999999999,CS.D.EURUSD.MINI.IP
2021-08-25 18:24:00,1629908640,1.17607,1.17611,1.17602,1.17607,56,0.00010189339888944104,51.917213604942994,1.1761969999999986,1.1761584999999999,CS.D.EURUSD.MINI.IP
2021-08-25 18:25:00,1629908700,1.17608,1.17615,1.17606,1.17609,41,8.96915581054536e-05,53.01178097928676,1.1761799999999987,1.1761635,CS.D.EURUSD.MINI.IP
2021-08-25 18:26:00,1629908760,1.17608,1.1761,1.17607,1.1761,37,7.990730611662222e-05,53.58077207798438,1.1761639999999987,1.1761699999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:27:00,1629908820,1.17609,1.1761,1.17599,1.17608,70,6.973551545752521e-05,52.21883102072338,1.1761429999999986,1.1761709999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:28:00,1629908880,1.17609,1.17614,1.17608,1.17614,47,6.575778185902159e-05,55.844900727737354,1.1761379999999986,1.1761769999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:29:00,1629908940,1.17613,1.17614,1.17598,1.17605,81,5.471246030053223e-05,49.74647632807013,1.1761139999999988,1.1761724999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:30:00,1629909000,1.17606,1.17612,1.17602,1.17608,85,4.782837691075237e-05,51.6421540118572,1.1761019999999989,1.1761629999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:31:00,1629909060,1.17607,1.17624,1.17607,1.1762,56,5.146246112786024e-05,58.40170949022709,1.1761009999999987,1.1761619999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:32:00,1629909120,1.17619,1.17622,1.17614,1.17621,60,5.4520932111223885e-05,58.917075741310725,1.1761099999999989,1.1761654999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:33:00,1629909180,1.1762,1.17627,1.1762,1.17625,39,5.948673208822086e-05,60.99852668411564,1.1761269999999988,1.1761699999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:34:00,1629909240,1.17622,1.17632,1.17622,1.17629,62,6.589028783010598e-05,63.016421148876866,1.1761489999999988,1.176173,CS.D.EURUSD.MINI.IP
2021-08-25 18:35:00,1629909300,1.17632,1.17638,1.17628,1.17636,38,7.574047779490556e-05,66.30222334396404,1.1761759999999988,1.1761779999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:36:00,1629909360,1.17633,1.17637,1.17631,1.17635,49,8.179700294919101e-05,65.40819499873938,1.1762009999999987,1.1761825,CS.D.EURUSD.MINI.IP
2021-08-25 18:37:00,1629909420,1.17634,1.17636,1.17622,1.17626,63,7.843049698252891e-05,57.847911622439376,1.1762189999999988,1.1761809999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:38:00,1629909480,1.17624,1.17632,1.17616,1.17631,104,7.888773023378981e-05,60.57435742040281,1.1762359999999987,1.1761869999999999,CS.D.EURUSD.MINI.IP
2021-08-25 18:39:00,1629909540,1.17632,1.17632,1.17619,1.17621,85,7.036974796359452e-05,53.16742954968037,1.1762519999999985,1.1761829999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:40:00,1629909600,1.1762,1.17625,1.17619,1.17625,73,6.608506387184576e-05,55.510839067045744,1.1762689999999985,1.1761854999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:41:00,1629909660,1.17624,1.17625,1.17616,1.17624,63,6.117729070753697e-05,54.77295009591682,1.1762729999999986,1.1761869999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:42:00,1629909720,1.17617,1.17637,1.17616,1.17635,79,6.540992095538378e-05,60.925853490700916,1.1762869999999985,1.1761984999999995,CS.D.EURUSD.MINI.IP
2021-08-25 18:43:00,1629909780,1.1763,1.17635,1.1762,1.17625,40,6.000346407319945e-05,53.764873464454645,1.1762869999999985,1.1762069999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:44:00,1629909840,1.17628,1.17629,1.17615,1.17621,60,5.1892952680265836e-05,51.17389394538892,1.1762789999999985,1.1762139999999996,CS.D.EURUSD.MINI.IP
2021-08-25 18:45:00,1629909900,1.17622,1.17631,1.1762,1.17623,69,4.654263232750644e-05,52.40883540810667,1.1762659999999985,1.1762209999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:46:00,1629909960,1.17622,1.17625,1.17619,1.17619,44,3.8629502338016763e-05,49.701284837394404,1.1762499999999985,1.1762255,CS.D.EURUSD.MINI.IP
2021-08-25 18:47:00,1629910020,1.17621,1.17621,1.1761,1.17612,78,2.6405488786629405e-05,45.291554553572034,1.1762359999999987,1.1762275,CS.D.EURUSD.MINI.IP
2021-08-25 18:48:00,1629910080,1.17611,1.17613,1.17605,1.17609,30,1.413419054818732e-05,43.50983342569433,1.1762139999999988,1.176225,CS.D.EURUSD.MINI.IP
2021-08-25 18:49:00,1629910140,1.17607,1.17614,1.17606,1.17609,50,4.358852149888293e-06,43.509833425694325,1.1762019999999989,1.176227,CS.D.EURUSD.MINI.IP
2021-08-25 18:50:00,1629910200,1.17611,1.17616,1.17604,1.17607,52,-4.945003884593291e-06,42.22550681446979,1.1761839999999988,1.1762264999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:51:00,1629910260,1.17608,1.17621,1.17605,1.1762,49,-1.8076260897004204e-06,52.11899346288529,1.176179999999999,1.1762264999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:52:00,1629910320,1.17618,1.17621,1.17613,1.17614,65,-4.115291622364126e-06,48.030850402467685,1.1761589999999988,1.1762229999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:53:00,1629910380,1.17615,1.17616,1.17611,1.17615,35,-5.078672975722398e-06,48.752352228493336,1.176148999999999,1.176218,CS.D.EURUSD.MINI.IP
2021-08-25 18:54:00,1629910440,1.17614,1.17621,1.17614,1.17616,44,-4.9778615234252754e-06,49.50727978084893,1.176143999999999,1.1762114999999997,CS.D.EURUSD.MINI.IP
2021-08-25 18:55:00,1629910500,1.17617,1.17617,1.17611,1.17614,59,-6.437592020791527e-06,47.98480620481692,1.176134999999999,1.1762004999999998,CS.D.EURUSD.MINI.IP
2021-08-25 18:56:00,1629910560,1.17615,1.17618,1.17604,1.17606,45,-1.388965902560102e-05,42.37172278703491,1.176121999999999,1.176186,CS.D.EURUSD.MINI.IP
2021-08-25 18:58:00,1629910680,1.17605,1.17616,1.17605,1.17612,61,-1.4783561561815262e-05,47.34647181219538,1.1761219999999988,1.1761789999999999,CS.D.EURUSD.MINI.IP
2021-08-25 18:59:00,1629910740,1.17614,1.17614,1.17604,1.17605,53,-2.089948449990331e-05,42.71376452049006,1.1761179999999987,1.1761659999999998,CS.D.EURUSD.MINI.IP
2021-08-25 19:00:00,1629910800,1.17606,1.17609,1.17596,1.17601,65,-2.8643874442568773e-05,40.287889663928766,1.1761099999999987,1.176156,CS.D.EURUSD.MINI.IP
2021-08-25 19:01:00,1629910860,1.17602,1.17605,1.17596,1.17604,71,-3.199182810798007e-05,42.90685907982617,1.1761069999999987,1.1761455,CS.D.EURUSD.MINI.IP
2021-08-25 19:02:00,1629910920,1.17603,1.17613,1.17595,1.176,112,-3.744117268200675e-05,40.36475268868554,1.1760869999999988,1.1761335,CS.D.EURUSD.MINI.IP
2021-08-25 19:03:00,1629910980,1.17598,1.17606,1.17596,1.17598,89,-4.287936375657608e-05,39.11683652119,1.176070999999999,1.1761149999999998,CS.D.EURUSD.MINI.IP
2021-08-25 19:04:00,1629911040,1.17599,1.17607,1.17596,1.17605,79,-4.106735546716145e-05,45.471065419198915,1.176060999999999,1.176105,CS.D.EURUSD.MINI.IP
2021-08-25 19:05:00,1629911100,1.17604,1.17616,1.17604,1.17614,54,-3.200019962257272e-05,52.356044267444986,1.176058999999999,1.1761015,CS.D.EURUSD.MINI.IP
2021-08-25 19:06:00,1629911160,1.17615,1.17616,1.17605,1.17612,51,-2.6127069549186643e-05,50.820416392870634,1.176056999999999,1.1760959999999998,CS.D.EURUSD.MINI.IP
2021-08-25 19:07:00,1629911220,1.17611,1.17617,1.17595,1.17596,71,-3.399140274473744e-05,40.568919735272104,1.1760469999999992,1.1760845,CS.D.EURUSD.MINI.IP
2021-08-25 19:08:00,1629911280,1.17597,1.17597,1.17588,1.17591,65,-4.3754154932296174e-05,37.989915318587215,1.1760259999999991,1.176074,CS.D.EURUSD.MINI.IP
2021-08-25 19:09:00,1629911340,1.1759,1.17593,1.17571,1.17578,104,-6.127478237338835e-05,32.24954101444932,1.1759989999999991,1.1760585000000001,CS.D.EURUSD.MINI.IP
2021-08-25 19:10:00,1629911400,1.17579,1.17582,1.1756,1.17561,92,-8.786473512789605e-05,26.59108228561226,1.1759589999999993,1.1760345,CS.D.EURUSD.MINI.IP
2021-08-25 19:11:00,1629911460,1.1756,1.17574,1.1756,1.17564,80,-0.00010530284927878775,28.959918755914956,1.175918999999999,1.1760130000000002,CS.D.EURUSD.MINI.IP
2021-08-25 19:12:00,1629911520,1.17565,1.17565,1.17557,1.17564,80,-0.00011776515695505196,28.959918755914956,1.1758829999999991,1.1759850000000003,CS.D.EURUSD.MINI.IP
2021-08-25 19:13:00,1629911580,1.17562,1.17565,1.17551,1.17554,87,-0.00013416422813206097,25.747912409892834,1.1758389999999992,1.1759550000000003,CS.D.EURUSD.MINI.IP
2021-08-25 19:14:00,1629911640,1.17551,1.17563,1.1755,1.17563,84,-0.00013830407901860298,32.95519244723235,1.175796999999999,1.1759290000000004,CS.D.EURUSD.MINI.IP
2021-08-25 19:15:00,1629911700,1.17562,1.17563,1.17553,1.17553,61,-0.00014794864505196514,29.525875069238637,1.1757359999999992,1.1758975000000003,CS.D.EURUSD.MINI.IP
2021-08-25 19:16:00,1629911760,1.17555,1.17556,1.17548,1.17553,53,-0.00015381890453625147,29.525875069238637,1.1756769999999992,1.1758670000000002,CS.D.EURUSD.MINI.IP
2021-08-25 19:17:00,1629911820,1.17554,1.17555,1.17551,1.17553,28,-0.00015666518869594803,29.525875069238637,1.1756339999999992,1.1758405,CS.D.EURUSD.MINI.IP
2021-08-25 19:18:00,1629911880,1.17552,1.17555,1.17549,1.1755,52,-0.0001595029875252063,28.417848123824683,1.1755929999999992,1.1758095000000002,CS.D.EURUSD.MINI.IP
2021-08-25 19:19:00,1629911940,1.17549,1.1756,1.17549,1.1756,48,-0.00015193142834535323,36.91609842201056,1.1755749999999991,1.1757870000000001,CS.D.EURUSD.MINI.IP
2021-08-25 19:20:00,1629912000,1.17559,1.17567,1.17554,1.17565,59,-0.0001402792788074425,40.70651081741218,1.1755789999999993,1.175769,CS.D.EURUSD.MINI.IP
2021-08-25 19:21:00,1629912060,1.17564,1.17566,1.17558,1.17561,46,-0.00013274236075000445,38.70301962022145,1.1755759999999993,1.1757475,CS.D.EURUSD.MINI.IP
2021-08-25 19:22:00,1629912120,1.17558,1.17561,1.17546,1.17547,89,-0.00013649272568239113,32.64662013215079,1.1755589999999994,1.175721,CS.D.EURUSD.MINI.IP
2021-08-25 19:23:00,1629912180,1.17548,1.17555,1.17546,1.17548,71,-0.00013707785233108005,33.44772472074702,1.1755529999999994,1.175696,CS.D.EURUSD.MINI.IP
2021-08-25 19:24:00,1629912240,1.17549,1.17551,1.17543,1.17545,62,-0.00013836730651628493,32.20999334962538,1.1755349999999996,1.175666,CS.D.EURUSD.MINI.IP
2021-08-25 19:25:00,1629912300,1.17542,1.1755,1.17541,1.17544,84,-0.00013859844804042787,31.78773060063027,1.1755259999999994,1.175631,CS.D.EURUSD.MINI.IP
2021-08-25 19:26:00,1629912360,1.17545,1.17549,1.17542,1.17545,79,-0.00013640235153600244,32.73735261847379,1.1755179999999994,1.1755975,CS.D.EURUSD.MINI.IP
2021-08-25 19:27:00,1629912420,1.17543,1.17552,1.17537,1.17549,71,-0.0001299364371631917,36.542867255159265,1.1755139999999993,1.1755740000000001,CS.D.EURUSD.MINI.IP
2021-08-25 19:28:00,1629912480,1.1755,1.17553,1.17547,1.17549,51,-0.00012338979271553363,36.542867255159265,1.1755129999999994,1.175553,CS.D.EURUSD.MINI.IP
2021-08-25 19:29:00,1629912540,1.1755,1.17568,1.1755,1.17567,94,-0.00010249552948460305,51.00861886298718,1.1755199999999995,1.1755475,CS.D.EURUSD.MINI.IP
2021-08-25 19:30:00,1629912600,1.17568,1.17568,1.17562,1.17564,72,-8.735050240060716e-05,49.00358441016862,1.1755189999999995,1.1755490000000002,CS.D.EURUSD.MINI.IP
2021-08-25 19:31:00,1629912660,1.17565,1.17566,1.17559,1.17562,37,-7.608473471498733e-05,47.658612862430104,1.1755199999999995,1.175548,CS.D.EURUSD.MINI.IP
2021-08-25 19:32:00,1629912720,1.17563,1.17571,1.1756,1.17571,58,-5.9211728867802904e-05,53.803220383776384,1.1755439999999995,1.1755514999999999,CS.D.EURUSD.MINI.IP
2021-08-25 19:33:00,1629912780,1.1757,1.17575,1.17564,1.17574,32,-4.29241974617689e-05,55.67130809959216,1.1755699999999993,1.1755615,CS.D.EURUSD.MINI.IP
2021-08-25 19:34:00,1629912840,1.17573,1.17581,1.17572,1.17576,72,-2.807870479371033e-05,56.92195573193713,1.1756009999999995,1.1755679999999997,CS.D.EURUSD.MINI.IP
2021-08-25 19:35:00,1629912900,1.17575,1.17585,1.17573,1.17583,75,-1.0543589970879452e-05,61.06261555397323,1.1756399999999994,1.175583,CS.D.EURUSD.MINI.IP
2021-08-25 19:36:00,1629912960,1.17584,1.17588,1.17576,1.17588,67,7.3035067136295595e-06,63.74337357181708,1.1756829999999994,1.1756005,CS.D.EURUSD.MINI.IP
2021-08-25 19:37:00,1629913020,1.17587,1.17587,1.17582,1.17584,58,1.801216073471501e-05,60.17413665109642,1.1757179999999994,1.1756160000000002,CS.D.EURUSD.MINI.IP
2021-08-25 19:38:00,1629913080,1.17585,1.17589,1.17583,1.17589,52,3.0185469033439105e-05,62.965650276868736,1.1757579999999996,1.1756355,CS.D.EURUSD.MINI.IP
2021-08-25 19:39:00,1629913140,1.17591,1.17593,1.17586,1.17589,38,3.937896734096391e-05,62.965650276868736,1.1757799999999996,1.17565,CS.D.EURUSD.MINI.IP
2021-08-25 19:40:00,1629913200,1.17586,1.17592,1.17585,1.17591,43,4.7728529065205194e-05,64.13195391395061,1.1758069999999996,1.175663,CS.D.EURUSD.MINI.IP
2021-08-25 19:41:00,1629913260,1.17592,1.17598,1.1759,1.17597,57,5.8512618404060746e-05,67.44432890428773,1.1758419999999996,1.175681,CS.D.EURUSD.MINI.IP
2021-08-25 19:42:00,1629913320,1.17598,1.1761,1.17596,1.1761,109,7.666525115213041e-05,73.21580784289128,1.1758809999999995,1.1757125,CS.D.EURUSD.MINI.IP
2021-08-25 19:43:00,1629913380,1.17609,1.17617,1.17601,1.17609,99,8.921600044309308e-05,72.15612718005406,1.1759159999999995,1.175743,CS.D.EURUSD.MINI.IP
2021-08-25 19:44:00,1629913440,1.17606,1.17607,1.17599,1.17601,78,9.165073563743853e-05,64.15624225776487,1.1759409999999995,1.175771,CS.D.EURUSD.MINI.IP
2021-08-25 19:45:00,1629913500,1.17602,1.17602,1.17591,1.17596,111,8.85252348850063e-05,59.70113835452197,1.1759539999999995,1.175797,CS.D.EURUSD.MINI.IP
2021-08-25 19:46:00,1629913560,1.17597,1.17599,1.17591,1.17594,42,8.347220455307003e-05,57.967152460399724,1.1759599999999997,1.1758215,CS.D.EURUSD.MINI.IP
2021-08-25 19:47:00,1629913620,1.17596,1.17596,1.17591,1.17594,64,7.856202746037155e-05,57.967152460399724,1.17597,1.1758440000000001,CS.D.EURUSD.MINI.IP
2021-08-25 19:49:00,1629913740,1.17595,1.176,1.1759,1.17592,49,7.222428726016972e-05,56.07817748053334,1.1759729999999997,1.1758655,CS.D.EURUSD.MINI.IP
